OrderID,CustomerID,OrderDate,ShipDate,ProductID,Quantity,Sales,Discount,ShippingCost,Region,Profit,ShippingMethod,PaymentType,OrderMonth,OrderYear,CustomerName,Segment,Country,ProductName,Category,SubCategory,ReturnStatus
ORD-00379,CUST-020,2023-03-09,2023-03-10,PROD-014,9,94.09,0.29,32.96,East,36.02778987544174,First Class,Credit Card,3,2023,Customer 20,Corporate,Germany,Product 14,Office Supplies,Phones,Not Returned
ORD-00380,CUST-057,2023-09-05,2023-09-10,PROD-037,9,378.37,0.45,37.34,Central,183.65213425206304,Same Day,UPI,9,2023,Customer 57,Home Office,Germany,Product 37,Office Supplies,Storage,Not Returned
ORD-00381,CUST-018,2023-12-31,2024-01-03,PROD-034,9,240.87,0.41,9.98,West,130.80326836069938,First Class,Cash on Delivery,12,2023,Customer 18,Corporate,Canada,Product 34,Furniture,Chairs,Not Returned
ORD-00382,CUST-047,2023-02-19,2023-02-24,PROD-011,7,211.92,0.38,6.6,East,111.5814771749384,Same Day,UPI,2,2023,Customer 47,Corporate,India,Product 11,Technology,Chairs,Not Returned
ORD-00383,CUST-049,2023-04-28,2023-05-03,PROD-041,2,157.99,0.03,49.74,Central,124.9403705458491,Standard Class,Cash on Delivery,4,2023,Customer 49,Corporate,Germany,Product 41,Furniture,Chairs,Not Returned
ORD-00384,CUST-014,2023-01-29,2023-02-03,PROD-003,5,629.97,0.0,15.47,South,609.8023553566286,First Class,Debit Card,1,2023,Customer 14,Home Office,USA,Product 3,Office Supplies,Chairs,Not Returned
ORD-00385,CUST-015,2023-12-31,2024-01-03,PROD-028,4,785.7,0.11,7.42,West,693.4405605093755,Standard Class,Debit Card,12,2023,Customer 15,Corporate,Germany,Product 28,Technology,Tables,Not Returned
ORD-00386,CUST-031,2023-08-02,2023-08-04,PROD-029,8,586.73,0.33,13.54,East,391.1291666945112,Second Class,Net Banking,8,2023,Customer 31,Corporate,USA,Product 29,Office Supplies,Tables,Not Returned
ORD-00387,CUST-001,2023-03-17,2023-03-22,PROD-009,2,164.02,0.21,6.75,Central,116.740860962688,First Class,Cash on Delivery,3,2023,Customer 1,Home Office,Germany,Product 9,Technology,Phones,Not Returned
ORD-00388,CUST-054,2023-06-24,2023-06-26,PROD-003,6,814.9,0.2,22.63,South,619.2113208677788,Second Class,Debit Card,6,2023,Customer 54,Consumer,Canada,Product 3,Office Supplies,Chairs,Not Returned
ORD-00389,CUST-003,2023-09-07,2023-09-09,PROD-025,5,643.24,0.44,41.11,West,321.64177296774835,First Class,UPI,9,2023,Customer 3,Home Office,India,Product 25,Furniture,Chairs,Not Returned
ORD-00390,CUST-016,2023-09-12,2023-09-17,PROD-034,2,400.4,0.45,20.36,South,181.92923602087612,Standard Class,Credit Card,9,2023,Customer 16,Consumer,UK,Product 34,Furniture,Chairs,Not Returned
ORD-00391,CUST-087,2023-02-09,2023-02-11,PROD-012,1,680.65,0.45,24.99,Central,346.4884392313208,Same Day,Credit Card,2,2023,Customer 87,Home Office,Germany,Product 12,Furniture,Phones,Not Returned
ORD-00392,CUST-057,2023-09-07,2023-09-10,PROD-042,8,274.71,0.16,35.4,Central,197.80678664315403,Standard Class,Cash on Delivery,9,2023,Customer 57,Home Office,Germany,Product 42,Office Supplies,Binders,Not Returned
ORD-00393,CUST-075,2023-11-03,2023-11-08,PROD-009,2,358.29,0.35,27.9,East,202.28898103174836,Standard Class,Net Banking,11,2023,Customer 75,Corporate,Canada,Product 9,Technology,Phones,Not Returned
ORD-00394,CUST-012,2023-09-03,2023-09-05,PROD-015,7,919.14,0.14,43.77,South,731.2558905681425,Standard Class,UPI,9,2023,Customer 12,Home Office,USA,Product 15,Furniture,Binders,Not Returned
ORD-00395,CUST-074,2023-05-01,2023-05-05,PROD-040,9,304.69,0.1,43.97,East,246.19277956204013,First Class,Cash on Delivery,5,2023,Customer 74,Corporate,USA,Product 40,Furniture,Chairs,Not Returned
ORD-00396,CUST-096,2023-08-14,2023-08-16,PROD-025,9,480.59,0.09,5.45,West,432.9222815394918,Same Day,Credit Card,8,2023,Customer 96,Consumer,UK,Product 25,Furniture,Chairs,Not Returned
ORD-00397,CUST-016,2023-12-25,2023-12-28,PROD-005,8,892.34,0.17,40.01,East,714.9437211776175,Second Class,Cash on Delivery,12,2023,Customer 16,Consumer,UK,Product 5,Furniture,Chairs,Returned
ORD-00398,CUST-072,2023-01-12,2023-01-17,PROD-011,9,713.57,0.21,25.73,West,535.3899374981956,Standard Class,UPI,1,2023,Customer 72,Corporate,India,Product 11,Technology,Chairs,Not Returned
ORD-00399,CUST-076,2023-04-27,2023-04-29,PROD-034,2,80.96,0.42,49.5,Central,-11.343319816907638,First Class,Debit Card,4,2023,Customer 76,Corporate,USA,Product 34,Furniture,Chairs,Not Returned
ORD-00400,CUST-024,2023-04-29,2023-05-01,PROD-024,6,164.36,0.06,26.75,Central,130.4402092025516,Second Class,UPI,4,2023,Customer 24,Corporate,India,Product 24,Office Supplies,Phones,Not Returned
ORD-00401,CUST-028,2023-09-24,2023-09-27,PROD-015,4,27.68,0.37,49.41,South,-34.12947126328219,Standard Class,Debit Card,9,2023,Customer 28,Home Office,Canada,Product 15,Furniture,Binders,Not Returned
ORD-00402,CUST-008,2023-09-09,2023-09-12,PROD-038,4,638.3,0.27,38.96,West,415.2213854200864,Second Class,Debit Card,9,2023,Customer 8,Corporate,India,Product 38,Furniture,Binders,Not Returned
ORD-00403,CUST-092,2023-06-04,2023-06-08,PROD-008,5,458.72,0.14,16.19,Central,393.007042587875,Standard Class,Debit Card,6,2023,Customer 92,Consumer,USA,Product 8,Technology,Storage,Not Returned
ORD-00404,CUST-036,2023-10-21,2023-10-26,PROD-005,3,151.59,0.25,29.23,South,78.23979777106003,Second Class,Cash on Delivery,10,2023,Customer 36,Corporate,India,Product 5,Furniture,Chairs,Not Returned
ORD-00405,CUST-090,2023-10-21,2023-10-25,PROD-048,1,958.78,0.15,49.65,South,746.9103361520444,Second Class,Credit Card,10,2023,Customer 90,Consumer,USA,Product 48,Technology,Phones,Not Returned
ORD-00406,CUST-008,2023-12-24,2023-12-28,PROD-026,8,539.07,0.3,43.59,East,347.04066053957337,Same Day,Cash on Delivery,12,2023,Customer 8,Corporate,India,Product 26,Technology,Storage,Not Returned
ORD-00407,CUST-058,2023-04-02,2023-04-03,PROD-018,5,257.06,0.22,9.38,South,186.08381984187378,Same Day,Credit Card,4,2023,Customer 58,Consumer,Germany,Product 18,Office Supplies,Phones,Not Returned
ORD-00408,CUST-060,2023-06-26,2023-07-01,PROD-006,3,510.59,0.08,36.79,Central,426.8745610738437,Standard Class,UPI,6,2023,Customer 60,Home Office,India,Product 6,Office Supplies,Binders,Not Returned
ORD-00409,CUST-050,2023-12-05,2023-12-09,PROD-037,7,686.03,0.06,20.55,East,606.6643241297002,First Class,Net Banking,12,2023,Customer 50,Corporate,UK,Product 37,Office Supplies,Storage,Not Returned
ORD-00410,CUST-028,2023-03-22,2023-03-24,PROD-048,7,94.71,0.27,5.31,West,81.23771486596989,Same Day,UPI,3,2023,Customer 28,Home Office,Canada,Product 48,Technology,Phones,Returned
ORD-00411,CUST-092,2023-10-26,2023-10-29,PROD-013,1,289.21,0.45,23.16,West,123.01069412790315,Second Class,Cash on Delivery,10,2023,Customer 92,Consumer,USA,Product 13,Technology,Phones,Not Returned
ORD-00412,CUST-041,2023-01-09,2023-01-14,PROD-028,9,810.83,0.17,15.56,Central,658.0133948070566,Same Day,Cash on Delivery,1,2023,Customer 41,Consumer,Canada,Product 28,Technology,Tables,Not Returned
ORD-00413,CUST-100,2023-09-06,2023-09-09,PROD-005,2,470.47,0.37,41.85,Central,263.67230322540445,Same Day,Credit Card,9,2023,Customer 100,Consumer,USA,Product 5,Furniture,Chairs,Not Returned
ORD-00414,CUST-064,2023-04-18,2023-04-20,PROD-013,5,555.65,0.33,20.18,East,356.3226693300309,Standard Class,Cash on Delivery,4,2023,Customer 64,Corporate,USA,Product 13,Technology,Phones,Returned
ORD-00415,CUST-027,2023-07-16,2023-07-18,PROD-017,5,444.16,0.47,42.24,East,192.5682568800781,Same Day,Debit Card,7,2023,Customer 27,Consumer,USA,Product 17,Office Supplies,Binders,Not Returned
ORD-00416,CUST-063,2023-02-20,2023-02-24,PROD-050,8,63.02,0.41,5.03,Central,15.135141417125848,Same Day,Cash on Delivery,2,2023,Customer 63,Corporate,USA,Product 50,Furniture,Storage,Not Returned
ORD-00417,CUST-017,2023-05-07,2023-05-08,PROD-040,8,182.43,0.28,18.85,Central,104.40235164232718,Second Class,Credit Card,5,2023,Customer 17,Corporate,USA,Product 40,Furniture,Chairs,Not Returned
ORD-00418,CUST-073,2023-01-30,2023-01-31,PROD-045,7,456.63,0.33,15.85,West,291.9701033804252,Same Day,Credit Card,1,2023,Customer 73,Corporate,India,Product 45,Office Supplies,Storage,Not Returned
ORD-00419,CUST-033,2023-05-07,2023-05-12,PROD-032,7,225.0,0.45,15.51,West,100.36825930013005,Second Class,Debit Card,5,2023,Customer 33,Corporate,UK,Product 32,Technology,Chairs,Not Returned
ORD-00420,CUST-084,2023-05-03,2023-05-06,PROD-029,6,68.98,0.2,8.07,West,49.147594599987684,Same Day,Credit Card,5,2023,Customer 84,Consumer,USA,Product 29,Office Supplies,Tables,Not Returned
ORD-00421,CUST-077,2023-03-18,2023-03-22,PROD-003,6,846.78,0.16,13.42,Central,704.6926340881514,Same Day,Net Banking,3,2023,Customer 77,Corporate,India,Product 3,Office Supplies,Chairs,Not Returned
ORD-00422,CUST-092,2023-09-28,2023-10-02,PROD-040,9,981.57,0.01,30.0,South,951.379328858001,First Class,UPI,9,2023,Customer 92,Consumer,USA,Product 40,Furniture,Chairs,Not Returned
ORD-00423,CUST-029,2023-11-05,2023-11-10,PROD-034,6,797.28,0.41,18.11,Central,440.0234064218732,Same Day,Cash on Delivery,11,2023,Customer 29,Home Office,UK,Product 34,Furniture,Chairs,Not Returned
ORD-00424,CUST-013,2023-05-30,2023-06-03,PROD-040,2,856.71,0.4,23.78,Central,512.2124605497895,Second Class,Net Banking,5,2023,Customer 13,Consumer,Germany,Product 40,Furniture,Chairs,Not Returned
ORD-00425,CUST-046,2023-11-21,2023-11-24,PROD-027,2,257.14,0.05,21.96,West,229.99779344554128,Second Class,Cash on Delivery,11,2023,Customer 46,Home Office,Canada,Product 27,Technology,Tables,Not Returned
ORD-00426,CUST-035,2023-04-06,2023-04-10,PROD-013,5,961.41,0.29,44.42,Central,638.1639584633094,Standard Class,Net Banking,4,2023,Customer 35,Home Office,Canada,Product 13,Technology,Phones,Not Returned
ORD-00427,CUST-006,2023-09-03,2023-09-05,PROD-045,4,212.99,0.23,45.74,East,129.1576658307664,Standard Class,Cash on Delivery,9,2023,Customer 6,Consumer,India,Product 45,Office Supplies,Storage,Not Returned
ORD-00428,CUST-082,2023-09-19,2023-09-20,PROD-033,2,952.4,0.06,27.18,Central,891.7300777199997,First Class,Debit Card,9,2023,Customer 82,Consumer,Germany,Product 33,Technology,Binders,Not Returned
ORD-00429,CUST-069,2023-01-01,2023-01-04,PROD-006,3,994.92,0.49,19.86,Central,473.1619989894313,Second Class,Credit Card,1,2023,Customer 69,Corporate,Germany,Product 6,Office Supplies,Binders,Not Returned
ORD-00430,CUST-047,2023-12-08,2023-12-09,PROD-024,7,717.49,0.11,9.81,Central,626.5034735750866,Second Class,Credit Card,12,2023,Customer 47,Corporate,India,Product 24,Office Supplies,Phones,Not Returned
ORD-00431,CUST-025,2023-02-17,2023-02-18,PROD-019,8,981.52,0.03,47.9,Central,880.3900834012667,Second Class,Debit Card,2,2023,Customer 25,Consumer,Canada,Product 19,Technology,Chairs,Returned
ORD-00432,CUST-066,2023-10-21,2023-10-25,PROD-016,6,578.15,0.3,7.71,South,398.92151532648023,First Class,Net Banking,10,2023,Customer 66,Corporate,USA,Product 16,Office Supplies,Chairs,Not Returned
ORD-00433,CUST-010,2023-04-21,2023-04-25,PROD-040,5,274.35,0.37,18.39,Central,158.10444241925143,Second Class,UPI,4,2023,Customer 10,Home Office,UK,Product 40,Furniture,Chairs,Not Returned
ORD-00434,CUST-056,2023-03-10,2023-03-11,PROD-028,1,448.26,0.02,18.41,East,420.4931788455724,Standard Class,Net Banking,3,2023,Customer 56,Home Office,Germany,Product 28,Technology,Tables,Returned
ORD-00435,CUST-030,2023-03-14,2023-03-15,PROD-033,8,601.69,0.33,19.42,East,377.1669642900169,First Class,Credit Card,3,2023,Customer 30,Home Office,India,Product 33,Technology,Binders,Not Returned
ORD-00436,CUST-005,2023-07-10,2023-07-12,PROD-048,3,91.62,0.27,12.39,Central,33.997454838116745,Standard Class,UPI,7,2023,Customer 5,Consumer,India,Product 48,Technology,Phones,Returned
ORD-00437,CUST-033,2023-07-17,2023-07-19,PROD-041,6,629.9,0.05,40.24,West,561.9003368341176,Standard Class,Cash on Delivery,7,2023,Customer 33,Corporate,UK,Product 41,Furniture,Chairs,Not Returned
ORD-00438,CUST-065,2023-04-17,2023-04-19,PROD-013,3,981.55,0.09,10.51,South,897.2548448391533,First Class,UPI,4,2023,Customer 65,Corporate,USA,Product 13,Technology,Phones,Returned
ORD-00439,CUST-018,2023-12-09,2023-12-12,PROD-043,7,206.31,0.28,33.57,Central,109.06301544266567,Same Day,Net Banking,12,2023,Customer 18,Corporate,Canada,Product 43,Technology,Phones,Not Returned
ORD-00440,CUST-096,2023-09-10,2023-09-13,PROD-045,7,796.74,0.15,10.57,Central,671.0595992902314,Same Day,Debit Card,9,2023,Customer 96,Consumer,UK,Product 45,Office Supplies,Storage,Not Returned
ORD-00441,CUST-049,2023-09-11,2023-09-13,PROD-025,9,909.74,0.47,8.17,Central,458.31075686579953,Standard Class,Cash on Delivery,9,2023,Customer 49,Corporate,Germany,Product 25,Furniture,Chairs,Not Returned
ORD-00442,CUST-011,2023-06-19,2023-06-23,PROD-042,5,944.83,0.41,45.92,West,516.1018306369252,Same Day,Net Banking,6,2023,Customer 11,Home Office,UK,Product 42,Office Supplies,Binders,Not Returned
ORD-00443,CUST-085,2023-03-06,2023-03-11,PROD-036,8,960.93,0.49,13.56,West,472.5804770225534,Second Class,Cash on Delivery,3,2023,Customer 85,Consumer,UK,Product 36,Technology,Chairs,Not Returned
ORD-00444,CUST-026,2023-08-29,2023-08-30,PROD-027,8,531.03,0.13,41.96,West,412.41192049397085,First Class,UPI,8,2023,Customer 26,Consumer,India,Product 27,Technology,Tables,Not Returned
ORD-00445,CUST-063,2023-07-14,2023-07-16,PROD-038,1,977.76,0.48,29.51,South,471.32156358783874,Standard Class,Credit Card,7,2023,Customer 63,Corporate,USA,Product 38,Furniture,Binders,Not Returned
ORD-00446,CUST-089,2023-12-25,2023-12-30,PROD-007,5,762.16,0.22,8.5,East,582.0486841796699,Second Class,Net Banking,12,2023,Customer 89,Corporate,India,Product 7,Office Supplies,Storage,Not Returned
ORD-00447,CUST-086,2023-09-26,2023-09-29,PROD-005,3,178.44,0.17,48.0,South,103.92953315692534,Same Day,Debit Card,9,2023,Customer 86,Corporate,Germany,Product 5,Furniture,Chairs,Not Returned
ORD-00448,CUST-059,2023-08-02,2023-08-05,PROD-043,1,487.36,0.03,16.11,West,443.5075679880448,Second Class,UPI,8,2023,Customer 59,Home Office,Germany,Product 43,Technology,Phones,Not Returned
ORD-00449,CUST-027,2023-05-06,2023-05-09,PROD-045,4,723.96,0.03,43.68,East,654.5900466843216,Same Day,Net Banking,5,2023,Customer 27,Consumer,USA,Product 45,Office Supplies,Storage,Returned
ORD-00450,CUST-049,2023-08-18,2023-08-19,PROD-031,8,262.39,0.35,12.6,East,157.53878222000853,Standard Class,Debit Card,8,2023,Customer 49,Corporate,Germany,Product 31,Technology,Storage,Not Returned
ORD-00451,CUST-077,2023-03-17,2023-03-18,PROD-023,3,647.8,0.23,43.43,West,444.38560775468136,Second Class,Net Banking,3,2023,Customer 77,Corporate,India,Product 23,Technology,Chairs,Not Returned
ORD-00452,CUST-033,2023-08-03,2023-08-08,PROD-042,2,673.27,0.11,5.6,West,611.57695201675,First Class,UPI,8,2023,Customer 33,Corporate,UK,Product 42,Office Supplies,Binders,Not Returned
ORD-00453,CUST-098,2023-08-11,2023-08-12,PROD-010,9,179.45,0.31,28.03,South,87.25554519938656,Standard Class,Net Banking,8,2023,Customer 98,Home Office,Germany,Product 10,Technology,Chairs,Not Returned
ORD-00454,CUST-099,2023-11-15,2023-11-20,PROD-032,5,573.78,0.13,39.62,West,452.87423086366505,Second Class,Cash on Delivery,11,2023,Customer 99,Consumer,Canada,Product 32,Technology,Chairs,Not Returned
ORD-00455,CUST-001,2023-08-13,2023-08-16,PROD-043,7,776.19,0.29,47.07,East,494.24182050177507,Second Class,UPI,8,2023,Customer 1,Home Office,Germany,Product 43,Technology,Phones,Not Returned
ORD-00456,CUST-021,2023-07-11,2023-07-13,PROD-030,2,508.92,0.18,45.91,Central,389.3892008713812,Same Day,Net Banking,7,2023,Customer 21,Consumer,India,Product 30,Technology,Phones,Not Returned
ORD-00457,CUST-055,2023-11-02,2023-11-03,PROD-039,9,31.86,0.41,41.88,West,-17.553547714005184,Standard Class,Credit Card,11,2023,Customer 55,Corporate,Germany,Product 39,Technology,Phones,Not Returned
ORD-00458,CUST-006,2023-03-26,2023-03-30,PROD-031,9,28.86,0.41,44.97,West,-37.308520062436415,Standard Class,Net Banking,3,2023,Customer 6,Consumer,India,Product 31,Technology,Storage,Not Returned
ORD-00459,CUST-092,2023-04-17,2023-04-21,PROD-018,4,369.89,0.24,13.96,South,278.2187155885997,Standard Class,Cash on Delivery,4,2023,Customer 92,Consumer,USA,Product 18,Office Supplies,Phones,Returned
ORD-00460,CUST-081,2023-11-30,2023-12-01,PROD-036,4,927.67,0.18,17.79,South,744.9063869428888,Standard Class,Debit Card,11,2023,Customer 81,Home Office,USA,Product 36,Technology,Chairs,Not Returned
ORD-00461,CUST-069,2023-04-04,2023-04-05,PROD-002,6,244.1,0.18,18.0,West,184.73453421111503,Same Day,Debit Card,4,2023,Customer 69,Corporate,Germany,Product 2,Technology,Binders,Returned
ORD-00462,CUST-095,2023-03-04,2023-03-08,PROD-014,6,641.68,0.4,21.97,East,359.59322791247547,First Class,Debit Card,3,2023,Customer 95,Consumer,USA,Product 14,Office Supplies,Phones,Not Returned
ORD-00463,CUST-005,2023-08-25,2023-08-27,PROD-013,1,237.63,0.16,22.7,East,169.41504013043027,Standard Class,Credit Card,8,2023,Customer 5,Consumer,India,Product 13,Technology,Phones,Not Returned
ORD-00464,CUST-003,2023-12-05,2023-12-06,PROD-029,9,335.24,0.1,29.5,Central,275.593660990546,Same Day,Cash on Delivery,12,2023,Customer 3,Home Office,India,Product 29,Office Supplies,Tables,Returned
ORD-00465,CUST-053,2023-01-21,2023-01-23,PROD-012,2,851.08,0.04,12.19,West,799.395927700044,First Class,UPI,1,2023,Customer 53,Corporate,USA,Product 12,Furniture,Phones,Returned
ORD-00466,CUST-023,2023-12-26,2023-12-31,PROD-039,5,734.28,0.23,36.11,South,547.453156295751,First Class,Debit Card,12,2023,Customer 23,Corporate,USA,Product 39,Technology,Phones,Not Returned
ORD-00467,CUST-053,2023-01-13,2023-01-17,PROD-002,9,113.49,0.24,12.54,East,61.01948894756896,Same Day,Cash on Delivery,1,2023,Customer 53,Corporate,USA,Product 2,Technology,Binders,Not Returned
ORD-00468,CUST-037,2023-08-04,2023-08-09,PROD-032,4,440.13,0.42,18.96,Central,251.67696772854947,Standard Class,Net Banking,8,2023,Customer 37,Home Office,USA,Product 32,Technology,Chairs,Not Returned
ORD-00469,CUST-074,2023-05-14,2023-05-15,PROD-013,3,48.59,0.11,27.65,West,14.481911512021995,First Class,Credit Card,5,2023,Customer 74,Corporate,USA,Product 13,Technology,Phones,Returned
ORD-00470,CUST-074,2023-10-26,2023-10-27,PROD-046,7,491.27,0.19,40.84,East,360.07955734021107,Standard Class,Cash on Delivery,10,2023,Customer 74,Corporate,USA,Product 46,Office Supplies,Phones,Not Returned
ORD-00471,CUST-083,2023-05-21,2023-05-25,PROD-027,6,669.19,0.4,38.28,West,371.56557766629436,Standard Class,Cash on Delivery,5,2023,Customer 83,Corporate,USA,Product 27,Technology,Tables,Not Returned
ORD-00472,CUST-017,2023-09-17,2023-09-20,PROD-049,8,136.13,0.41,34.05,West,39.964207049955654,Second Class,UPI,9,2023,Customer 17,Corporate,USA,Product 49,Office Supplies,Tables,Not Returned
ORD-00473,CUST-085,2023-12-18,2023-12-21,PROD-041,3,303.11,0.19,12.01,East,242.1515838469864,Standard Class,Cash on Delivery,12,2023,Customer 85,Consumer,UK,Product 41,Furniture,Chairs,Not Returned
ORD-00474,CUST-078,2023-05-30,2023-06-03,PROD-017,5,409.88,0.23,29.62,East,258.91216144618824,Second Class,UPI,5,2023,Customer 78,Home Office,UK,Product 17,Office Supplies,Binders,Not Returned
ORD-00475,CUST-073,2023-10-09,2023-10-12,PROD-040,4,921.14,0.15,8.94,East,766.8291046677805,First Class,Credit Card,10,2023,Customer 73,Corporate,India,Product 40,Furniture,Chairs,Not Returned
ORD-00476,CUST-001,2023-08-03,2023-08-07,PROD-031,4,993.39,0.47,21.98,West,495.27607192658934,Same Day,Credit Card,8,2023,Customer 1,Home Office,Germany,Product 31,Technology,Storage,Not Returned
ORD-00477,CUST-051,2023-09-08,2023-09-11,PROD-034,4,64.01,0.06,23.61,West,24.024339876282387,Second Class,Net Banking,9,2023,Customer 51,Corporate,UK,Product 34,Furniture,Chairs,Not Returned
ORD-00478,CUST-045,2023-11-25,2023-11-28,PROD-024,8,765.79,0.47,6.79,Central,396.9291516192105,Same Day,UPI,11,2023,Customer 45,Consumer,Germany,Product 24,Office Supplies,Phones,Not Returned
ORD-00479,CUST-077,2023-04-17,2023-04-21,PROD-045,6,384.29,0.34,17.33,South,240.15889968181696,First Class,UPI,4,2023,Customer 77,Corporate,India,Product 45,Office Supplies,Storage,Not Returned
ORD-00480,CUST-004,2023-05-07,2023-05-08,PROD-035,3,404.61,0.27,48.0,West,254.39189998499305,Standard Class,Debit Card,5,2023,Customer 4,Home Office,USA,Product 35,Furniture,Binders,Not Returned
